pen,subtype,rssi,snr,ipat,seq,heap,minheap,uptime,reconn,qpeak,udpfail,backlog,dropped,host_mac,pred_attack,deauth_tgt,seq_jump,ap_bssid,channel,label,attack_type,timestamp
45917,,-91,1,2384,210,69844,44280,8761469,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:20.820059
45917,MGMT_OTHER,-90,2,5191,0,69844,44280,8761702,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:21.053059
45917,,-85,7,253,1198,69844,44280,8762024,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:21.375059
45917,MGMT_OTHER,-91,1,320,1996,69844,44280,8762358,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:21.709059
45917,,-94,-2,58166,1138,69844,44280,8762798,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:22.149059
45917,BEACON,-81,11,0,2168,69844,44280,8763048,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:22.399059
45917,BEACON,-48,44,19342,3844,69844,44280,8763442,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:22.793059
45917,BEACON,-90,2,0,2792,69844,44280,8763757,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:23.108059
45917,BEACON,-82,10,6060,2213,69844,44280,8763968,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:23.319059
45917,PROBE_RESP,-82,10,0,0,69844,44280,8764257,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:23.608059
45917,BEACON,-88,4,7578,3168,69844,44280,8764469,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:23.820059
45917,,-93,-1,1878,2833,69844,44280,8764892,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:24.243059
45917,BEACON,-91,1,3274,2845,69844,44280,8765292,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:24.643059
45917,PROBE_RESP,-81,11,0,0,69844,44280,8765516,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:24.867059
45917,PROBE_RESP,-88,4,0,1,69844,44280,8765621,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:24.972059
45917,BEACON,-91,1,0,3043,69844,44280,8765878,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:25.229059
45917,PROBE_RESP,-88,4,0,0,69844,44280,8766179,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:25.530059
45917,BEACON,-86,6,0,3152,69844,44280,8766422,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:25.773059
45917,,11,11,0,0,69844,44280,8766633,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:25.984059
45917,BEACON,-86,6,0,3157,69844,44280,8766927,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:26.278059
45917,BEACON,-89,3,11606,3195,69844,44280,8767234,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:26.585059
45917,,11,11,0,0,69844,44280,8767555,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:26.906059
45917,BEACON,-89,3,0,1737,69844,44280,8767748,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:27.099059
45917,PROBE_RESP,-94,-2,0,1,69844,44280,8768000,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:27.351059
45917,PROBE_RESP,-90,2,0,0,69844,44280,8768245,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:27.596059
45917,PROBE_RESP,-92,0,0,2,69844,44280,8768524,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:27.875059
45917,PROBE_RESP,-89,3,327,232,69844,44280,8768745,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:28.096059
45917,AUTH,-92,0,419,3600,69844,44280,8768880,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:28.231059
45917,BEACON,-51,41,4698,3907,69844,44280,8769279,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:28.630059
45917,BEACON,-90,2,0,2847,69844,44280,8769390,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:28.741059
45917,PROBE_RESP,-87,5,0,1,69844,44280,8769599,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:28.950059
45917,PROBE_RESP,-93,-1,0,0,69844,44280,8769693,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.044059
45917,PROBE_RESP,-87,5,17833,0,69844,44280,8769971,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.322059
45917,BEACON,-53,39,0,3919,69844,44280,8770303,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.654059
45917,,-82,10,1097,88,69844,44280,8770475,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.826059
45917,,11,11,0,0,69844,44280,8770543,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.894059
45917,BEACON,-81,11,8723,2278,69844,44280,8770625,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:29.976059
45917,PROBE_RESP,-89,3,0,1,69844,44280,8770762,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:30.113059
45917,BEACON,-81,11,0,2244,69844,44280,8770831,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:30.182059
45917,BEACON,-93,-1,7902,3132,69844,44280,8771100,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:30.451059
45917,,-81,11,4610,20,69844,44280,8771455,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:30.806059
45917,BEACON,-92,0,0,2871,69844,44280,8771847,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:31.198059
45917,PROBE_RESP,-82,10,0,1,69844,44280,8772131,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:31.482059
45917,BEACON,-85,7,0,3210,69844,44280,8772355,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:31.706059
45917,,-81,11,0,95,69844,44280,8772562,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:31.913059
45917,BEACON,-79,13,0,2265,69844,44280,8772981,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:32.332059
45917,,-93,-1,783,754,69844,44280,8773345,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:32.696059
45917,BEACON,-88,4,8011,3259,69844,44280,8773788,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:33.139059
45917,BEACON,-79,14,0,2277,69844,44280,8774210,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:33.561059
45917,MGMT_OTHER,-96,-3,17333,2014,69844,44280,8774660,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:34.011059
45917,BEACON,-78,15,0,2286,69844,44280,8775131,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:34.482059
45917,BEACON,-52,41,4281,3979,69844,44280,8775628,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:34.979059
45917,BEACON,-80,13,4517,2331,69844,44280,8776052,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:35.403059
45917,BEACON,-80,13,10178,2335,69844,44280,8776462,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:35.813059
45917,BEACON,-80,13,7202,2339,69844,44280,8776871,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:36.222059
45917,MGMT_OTHER,-94,-1,34211,1208,69844,44280,8777339,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:36.690059
45917,BEACON,-88,5,5681,3845,69844,44280,8777483,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:36.834059
45917,,-93,0,7929,4083,69844,44280,8777908,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:37.259059
45917,BEACON,-90,3,0,3164,69844,44280,8778270,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:37.621059
45917,BEACON,-79,14,7099,2356,69844,44280,8778612,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:37.963059
45917,BEACON,-90,3,0,3172,69844,44280,8779089,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:38.440059
45917,BEACON,-79,14,4603,2365,69844,44280,8779534,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:38.885059
45917,BEACON,-91,2,4011,2986,69844,44280,8779731,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:39.082059
45917,BEACON,-92,1,5712,3220,69844,44280,8780112,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:39.463059
45917,PROBE_RESP,-93,0,7314,0,69844,44280,8780386,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:39.737059
45917,BEACON,-93,0,45415,3236,69844,44280,8780722,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:40.073059
45917,,-94,-1,15218,0,69844,44280,8781128,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:40.479059
45917,BEACON,-93,0,0,3243,69844,44280,8781439,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:40.790059
45917,,-93,0,1882,0,69844,44280,8781716,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:41.067059
45917,BEACON,-77,16,0,2353,69844,44280,8781994,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:41.345059
45917,BEACON,-83,10,25227,3307,69844,44280,8782289,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:41.640059
45917,PROBE_RESP,-79,14,0,1,69844,44280,8782470,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:41.821059
45917,BEACON,-86,7,4368,3346,69844,44280,8782697,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.048059
45917,,-79,14,0,646,69844,44280,8782830,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.181059
45917,PROBE_REQ,-58,35,0,1417,69844,44280,8782994,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.345059
45917,PROBE_RESP,-79,14,0,84,69844,44280,8783100,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.451059
45917,BEACON,-92,1,5906,3252,69844,44280,8783389,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.740059
45917,BEACON,-52,41,0,4056,69844,44280,8783513,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:42.864059
45917,,-97,-4,1090,1177,69844,44280,8783887,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:43.238059
45917,BEACON,-79,14,7141,2411,69844,44280,8784244,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:43.595059
45917,,-82,11,624,193,69844,44280,8784652,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:44.003059
45917,BEACON,-82,11,0,3331,69844,44280,8784748,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:44.099059
45917,BEACON,-79,14,0,2382,69844,44280,8784962,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:44.313059
45917,BEACON,-90,3,0,3236,69844,44280,8785643,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:44.994059
45917,BEACON,-94,-1,18037,3288,69844,44280,8786047,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:45.398059
45917,,-92,1,311,0,69844,44280,8786361,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:45.712059
45917,BEACON,-52,41,14265,4092,69844,44280,8786790,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:46.141059
45917,BEACON,-79,14,8909,2439,69844,44280,8787112,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:46.463059
45917,BEACON,-49,44,15545,5,69844,44280,8787508,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:46.859059
45917,MGMT_OTHER,-95,-2,14156,2630,69844,44280,8787740,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:47.091059
45917,BEACON,-52,41,18735,12,69844,44280,8788224,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:47.575059
45917,BEACON,-88,5,2310,3034,69844,44280,8788539,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:47.890059
45917,BEACON,-88,5,2639,3036,69844,44280,8788744,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:48.095059
45917,BEACON,-92,1,0,3270,69844,44280,8789125,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:48.476059
45917,BEACON,-89,4,4031,3044,69844,44280,8789563,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:48.914059
45917,BEACON,-91,2,4331,3086,69844,44280,8789972,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:49.323059
45917,BEACON,-87,6,15848,3282,69844,44280,8790353,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:49.704059
45917,,-89,4,10561,0,69844,44280,8790633,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:49.984059
45917,PROBE_RESP,-85,8,0,0,69844,44280,8790855,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:50.206059
45917,BEACON,-84,9,8295,3428,69844,44280,8791094,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:50.445059
45917,BEACON,-79,14,1045,2481,69844,44280,8791413,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:50.764059
45917,,-93,0,44077,0,69844,44280,8791662,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:51.013059
45917,BEACON,-90,3,0,3298,69844,44280,8791992,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:51.343059
45917,BEACON,-50,43,0,58,69844,44280,8792320,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:51.671059
45917,BEACON,-89,4,0,3074,69844,44280,8792635,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:51.986059
45917,,-90,3,9221,1894,69844,44280,8792958,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:52.309059
45917,PROBE_RESP,-89,4,0,3,69844,44280,8793136,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:52.487059
45917,BEACON,-94,-1,1434,2883,69844,44280,8793548,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:52.899059
45917,BEACON,-76,17,0,2469,69844,44280,8793872,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:53.223059
45917,PROBE_RESP,-95,-2,0,362,69844,44280,8794228,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:53.579059
45917,PROBE_RESP,-79,14,27737,0,69844,44280,8794541,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:53.892059
45917,BEACON,-78,15,7432,2513,69844,44280,8794690,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:54.041059
45917,DISASSOC,-89,4,7441,2099,69844,44280,8795074,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:54.425059
45917,BEACON,-79,14,7435,2521,69844,44280,8795509,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:54.860059
45917,PROBE_RESP,-91,2,365,118,69844,44280,8795926,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:55.277059
45917,BEACON,-91,2,28535,3377,69844,44280,8796189,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:55.540059
45917,,-94,-1,11814,1506,69844,44280,8796583,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:55.934059
45917,BEACON,-93,0,0,2023,69844,44280,8797036,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:56.387059
45917,BEACON,-89,4,0,3119,69844,44280,8797244,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:56.595059
45917,,-91,2,9522,3460,69844,44280,8797655,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:57.006059
45917,,-87,6,7704,3913,69844,44280,8797977,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:57.328059
45917,BEACON,-80,13,21284,2550,69844,44280,8798487,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:57.838059
45917,PROBE_RESP,-90,3,0,1,69844,44280,8798734,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:58.085059
45917,BEACON,-89,4,1426,2042,69844,44280,8798982,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:58.333059
45917,PROBE_RESP,-93,0,0,0,69844,44280,8799279,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:58.630059
45917,,-93,0,2667,4031,69844,44280,8799506,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:58.857059
45917,,-91,2,28402,376,69844,44280,8799941,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:59.292059
45917,MGMT_OTHER,-93,0,0,3602,69844,44280,8800263,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:44:59.614059
45917,BEACON,-93,0,1382,2097,69844,44280,8800722,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:00.073059
45917,BEACON,-89,4,1252,3425,69844,44280,8801105,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:00.456059
45917,BEACON,-87,6,0,3390,69844,44280,8801413,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:00.764059
45917,DEAUTH,-87,6,325,461,69844,44280,8801722,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:01.073059
45917,PROBE_RESP,-77,16,0,1,69844,44280,8802051,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:01.402059
45917,,18,18,0,0,69844,44280,8802110,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:01.461059
45917,BEACON,-53,40,0,167,69844,44280,8802253,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:01.604059
45917,PROBE_RESP,-93,0,0,1024,69844,44280,8802550,0,100,19,0,0,B0:CB:D8:C9:92:00,1,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:01.901059
45917,,-91,2,8682,2144,69844,44280,8802837,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,1,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:02.188059
45917,PROBE_RESP,-90,3,0,0,69844,44280,8803015,0,100,19,0,0,B0:CB:D8:C9:92:00,0,0,0,1E:01:D0:40:E0:9E,6,0,NONE,2026-08-05T00:45:02.366059
